Gene	Module
loc100484998-like.l[xirp1(7e-123)]	0
loc100485037-like.l	75
loc100485037-like.s	111
loc100485141.l[dnhd1(0.0)]	22
loc100485177.l[xb-gene-955295(0.0)]	7
loc100485200.l[spag7(2e-115)]	12
loc100485259.s[ensxetg00000023522(0.0)]	8
loc100485260-like.l[ccdc88c(3e-111)]	136
loc100485264.l[chaf1a(0.0)]	26
loc100485264.s[chaf1a(0.0)]	42
loc100485269.l[hkdc1(0.0)]	9
loc100485269.s[hkdc1(0.0)]	9
loc100485278.s[ccdc137(6e-119)]	100
loc100485357.l[dpy19l1(0.0)]	117
loc100485426-like.l[smek1(0.0)]	25
loc100485426-like.s[smek1(0.0)]	94
loc100485462.l[xb-gene-996621(0.0)]	44
loc100485494.l[c10orf88(4e-58)]	11
loc100485518.l[c14orf166b(1e-43)]	63
loc100485539-like.l[spata13(1e-103)]	108
loc100485621.l[ensxetg00000034079(0.0)]	9
loc100485638.l[ensxetg00000007938(5e-78)]	50
loc100485697.l	11
loc100485767-like.l	22
loc100485774.l[cst3(5e-116)]	1
loc100485774.s[cst3(2e-79)]	1
loc100485775.l[ttc6(0.0)]	72
loc100485780.l[slc16a9(0.0)]	18
loc100485780.s[slc16a9(4e-35)]	41
loc100485840.l[atad3a(4e-97)]	72
loc100485859.s[ergic1(9e-56)]	6
loc100485898-like.l	4
loc100485898-like.s	7
loc100485912.l[hax1(6e-166)]	24
loc100485964-like.l	1
loc100486024.l[spam1(0.0)]	41
loc100486057.s[ildr1(0.0)]	10
loc100486160-like.1[atg9b(0.0)]	55
loc100486185.l[ensxetg00000033648(0.0)]	7
loc100486206-like.l[dhfr(1e-176)]	3
loc100486229.l[itpka(0.0)]	54
loc100486247.s	18
loc100486261-like.l[ccdc61(2e-40)]	72
loc100486344.l[notch2(0.0)]	15
loc100486344.s[notch2(0.0)]	5
loc100486385.l[ipo4(7e-30)]	4
loc100486385.s	9
loc100486548.l[lrrc61(0.0)|zbed6(9e-150)]	67
loc100486548.s[zbed6(3e-29)]	69
loc100486554.l[cacng4(0.0)]	51
loc100486569-like.l[cab39(5e-180)]	15
loc100486587-like.l[shkbp1(1e-152)]	5
loc100486588.l	25
loc100486640-like.l[ensxetg00000031289(0.0)]	35
loc100486659.l	24
loc100486686.l[sgk223(0.0)]	68
loc100486686.s[sgk223(1e-147)]	22
loc100486704.l	35
loc100486704.s	4
loc100486773.l[trat1(3e-89)|mrps23(1e-174)]	76
loc100486858.l	12
loc100486893.l[smc2(1e-131)]	93
loc100486956-like.1.l[dagla(0.0)]	5
loc100486956-like.1.s[dagla(0.0)]	115
loc100486992.l	7
loc100487011.l[ensxetg00000032558(5e-75)]	4
loc100487093-like.l[ensxetg00000033873(0.0)]	4
loc100487159-like.l	4
loc100487224.l[xb-gene-962365(0.0)|post(9e-100)]	31
loc100487248-like.l[plin3(0.0)]	12
loc100487263.s[heatr6(0.0)]	69
loc100487287-like.l[ism1(0.0)]	41
loc100487296.s[dclk1(0.0)]	8
loc100487311-like.l	73
loc100487316-like.s	14
loc100487349.s[slc39a6(0.0)]	8
loc100487355-like.l[crb2(0.0)]	19
loc100487355-like.s[crb2(0.0)]	136
loc100487364.l	12
loc100487395.l[gcg.2(0.0)]	48
loc100487395.s[gcg.2(0.0)]	48
loc100487404-like.s[fam113a(4e-48)]	132
loc100487499.s[ensxetg00000034049(1e-55)]	9
loc100487512.s[kif15(0.0)]	105
loc100487522.l	14
loc100487583.l	16
loc100487727.l[ensxetg00000030866(1e-49)]	15
loc100487779.l[dpagt1(0.0)]	7
loc100487796-like.l	20
loc100487796-like.s	1
loc100487878-like.l[thg1l(0.0)]	139
loc100487930.s[exo1(5e-97)]	109
loc100487963.l[mosc1(0.0)]	12
loc100487964.l[cwf19l1(0.0)]	1
loc100487982-like.l[xb-gene-5829847(0.0)]	1
loc100488020.l[ensxetg00000031672(0.0)]	19
loc100488020.s[ensxetg00000031672(3e-154)]	33
loc100488074.1[hist1h2ah(2e-162)]	11
loc100488102.l[dnah8(7e-80)]	81
loc100488168.s[cyp8b1(0.0)]	5
loc100488246.l[c14orf169(0.0)]	13
loc100488266.l	12
loc100488277.l	3
loc100488348.l[c4orf27(0.0)]	2
loc100488374-like.l	52
loc100488441.l	8
loc100488464.l[b4galt4(0.0)]	63
loc100488540.l[arpc1a(3e-45)]	4
loc100488554.l	0
loc100488554.s	23
loc100488610.s	6
loc100488616.l[glt25d1(0.0)]	115
loc100488646.l	50
loc100488689.s	97
loc100488813.l[hars2(0.0)]	56
loc100488893.s	7
loc100488920-like.s	82
loc100488928.l[nthl1(6e-92)]	40
loc100488959-like.l[ensxetg00000030550(5e-101)]	4
loc100489013.l	32
loc100489043.s[tmem56(1e-96)]	8
loc100489073.l	27
loc100489107.s[ensxetg00000033174(1e-124)]	113
loc100489127-like.l[hnrnpm(8e-54)]	2
loc100489157-like.l	114
loc100489157-like.s	118
loc100489200-like.l[ptpn9(9e-95)]	5
loc100489200-like.s[ptpn9(0.0)]	77
loc100489262.1[shb(1e-73)]	51
loc100489262.l[shb(0.0)]	8
loc100489293.l[lix1l(0.0)]	88
loc100489385.l[rsph1(0.0)]	22
loc100489393.l[xb-gene-5937787(0.0)]	1
loc100489393.s	102
loc100489456.l	4
loc100489505-like.l[ensxetg00000030758(0.0)]	0
loc100489632.l[depdc4(2e-71)]	87
loc100489670.l	4
loc100489738.s[gnl3l(0.0)]	2
loc100489807.l[arhgap36(0.0)]	58
loc100489839-like.l[ensxetg00000008225(8e-74)]	1
loc100489920-like.l[adpgk(5e-148)]	7
loc100489980-like.l[cyp26c1(2e-43)]	102
loc100489980-like.s[cyp26c1(0.0)]	102
loc100490081.s	58
loc100490088.l[ensxetg00000009798(2e-55)]	4
loc100490088.s[ensxetg00000009798(3e-84)]	1
loc100490155-like.s[gys1(0.0)]	61
loc100490274.l	37
loc100490274.s	20
loc100490289-like.l[ensxetg00000019246(0.0)|ensxetg00000019254(0.0)|ensxetg00000032986(0.0)]	63
loc100490368.s[ensxetg00000032780(7e-43)|xb-gene-5839548(0.0)]	132
loc100490380-like.l[ik(0.0)]	127
loc100490391-like.l[ensxetg00000020491(0.0)]	5
loc100490423.s[cxorf23(1e-80)]	4
loc100490436.s	20
loc100490530.l[xb-gene-5871768(7e-173)]	78
loc100490587.s[xb-gene-5738617(1e-32)]	8
loc100490725.l	12
loc100490855.l[ensxetg00000031447(0.0)|ano9(0.0)]	9
loc100490930.l[c5orf28(7e-122)]	73
loc100490952.l[ensxetg00000015125(3e-73)]	8
loc100490953-like.l[kif18b(0.0)]	25
loc100490973-like.l	72
loc100491003-like.l[ensxetg00000033771(5e-117)]	69
loc100491113-like.l[atg2a(1e-58)|ensxetg00000001642(0.0)]	5
loc100491128.l	9
loc100491184-like.l	87
loc100491278-like.l[exosc3(0.0)]	3
loc100491288.l[ensxetg00000031632(0.0)]	53
loc100491300.l[sharpin(4e-72)]	35
loc100491304.l[cbx2(1e-99)]	26
loc100491488-like.l[slain2(4e-84)]	4
loc100491545-like.l[cox11(0.0)]	1
loc100491557-like.l[med24(0.0)]	2
loc100491629.l	20
loc100491668.l[eif2s1(1e-85)]	127
loc100491917-like.l[ensxetg00000032104(4e-67)]	61
loc100491917-like.s[ensxetg00000032104(3e-148)]	61
loc100491976-like.l[ensxetg00000024172(0.0)]	4
loc100492035.l[c17orf75(1e-141)]	106
loc100492056.l[pkd1l1(0.0)]	61
loc100492224-like.s[c8orf34(8e-107)]	114
loc100492268-like.s[ensxetg00000033725(0.0)]	16
loc100492277-like.l	25
loc100492311-like.l[cltcl1(0.0)]	98
loc100492325-like.1.l[ensxetg00000031278(0.0)]	4
loc100492325-like.2.l	4
loc100492368.l[ensxetg00000034139(0.0)]	76
loc100492412-like.l	50
loc100492505.l[lonp1(0.0)]	13
loc100492545-like.l[snx12(3e-95)]	1
loc100492639-like.l	14
loc100492755-like.l	13
loc100492758.l	101
loc100492804.1	20
loc100492804.l	20
loc100492825.l[ensxetg00000007433(0.0)|ensxetg00000033201(7e-167)]	41
loc100492825.s[ensxetg00000007433(0.0)]	67
loc100492840-like.l[matn4(0.0)]	19
loc100492840-like.s[matn4(2e-40)]	34
loc100492850-like.l[scaf1(2e-52)]	77
loc100492850-like.s[scaf1(2e-46)]	77
loc100492852.l[xb-gene-5897454(0.0)]	4
loc100492862.s	15
loc100492912-like.l[c11orf95(5e-48)]	140
loc100492954.l	1
loc100492966.l[c3(0.0)]	51
loc100492979.l	11
loc100492979.s	11
loc100493030.1[ensxetg00000012292(0.0)]	6
loc100493037.l[abcc6(0.0)]	5
loc100493055.s[ensxetg00000016218(0.0)]	22
loc100493057.s[xb-gene-972977(0.0)]	2
loc100493091.l[ensxetg00000026955(0.0)]	32
loc100493091.s[ensxetg00000026955(1e-168)]	9
loc100493126.l	13
loc100493126.s	3
loc100493134.l[rnasek(3e-120)]	36
loc100493181.l	18
loc100493336.l	7
loc100493404.s[siae(0.0)]	6
loc100493526-like.l	22
loc100493567-like.l	26
loc100493579-like.l	1
loc100493614.l[krt18(0.0)]	4
loc100493696-like.l[aifm3(2e-40)]	113
loc100493711.1[smc1a(0.0)]	57
loc100493711.s[smc1a(0.0)]	57
loc100493716.1[ensxetg00000033891(0.0)|msantd2(0.0)]	18
loc100493716.l[ensxetg00000033891(0.0)|msantd2(0.0)]	85
loc100493838-like.l[tmem45a(1e-77)]	20
loc100493854.l[ensxetg00000025754(0.0)]	4
loc100493941-like.l[tbc1d24.2(5e-78)]	4
loc100494089.l[ensxetg00000031669(6e-26)]	20
loc100494095-like.l[ensxetg00000034316(1e-108)]	4
loc100494095-like.s[ensxetg00000034316(1e-105)]	5
loc100494123-like.s	94
loc100494131.l	18
loc100494131.s[ascl2(1e-101)]	19
loc100494152.l[gpt(0.0)]	50
loc100494180.l	72
loc100494211.l	18
loc100494211.s	42
loc100494239.l[mrps5(0.0)]	12
loc100494328.l[efnb1(0.0)]	5
loc100494403.s[ensxetg00000026406(3e-68)]	14
loc100494473.1[ensxetg00000033634(0.0)]	1
loc100494483.l[ensxetg00000018463(0.0)|cebpg(3e-90)|fam109b(0.0)]	1
loc100494497.1[map1b(4e-120)]	15
loc100494515-like.l[mb(0.0)]	4
loc100494547.l[wfdc2(7e-43)]	50
loc100494722.s	6
loc100494753.l[ensxetg00000033417(1e-29)]	73
loc100494793-like.l[ensxetg00000034300(9e-69)]	31
loc100494819-like.l[eps8l1(0.0)]	4
loc100494836.l[ap3b1(2e-66)]	52
loc100494836.s[ap3b1(0.0)]	52
loc100494853.l[mthfd1(0.0)]	13
loc100494856.s[acpp(0.0)]	17
loc100494942.l[rcc2(0.0)]	27
loc100494945.l	5
loc100494945.s	4
loc100494968.s	47
loc100495008.l[purb(0.0)]	80
loc100495008.s[purb(0.0)]	80
loc100495010.s	13
loc100495077.1[ensxetg00000034333(9e-159)]	6
loc100495084-like.l	137
loc100495096.s[myo10.2(1e-75)]	5
loc100495158-like.l[tab3(0.0)]	137
loc100495196.l[ndufa2(1e-134)]	49
loc100495218-like.l[eif2c4(0.0)]	108
loc100495218-like.s[eif2c4(4e-58)]	43
loc100495227.l[ensxetg00000008771(0.0)|ensxetg00000034059(0.0)]	4
loc100495258-like.l[ensxetg00000032976(7e-26)]	15
loc100495258-like.s[ensxetg00000032976(8e-26)]	15
loc100495307.l	114
loc100495342.l[tbc1d25(0.0)]	7
loc100495360.s[cyp11a1(0.0)]	9
loc100495369.l	29
loc100495392.s[has-rs(0.0)]	6
loc100495408.l[xb-gene-5867547(3e-137)]	12
loc100495442.s[adtrp(6e-40)]	122
loc100495450.1[hira(0.0)]	24
loc100495450.s[hira(0.0)]	46
loc100495470.l[ensxetg00000010393(1e-27)]	7
loc100495470.s[ensxetg00000010393(7e-43)]	52
loc100495522.l	13
loc100495522.s	1
loc100495696-like.l[leng8(0.0)]	137
loc100495696-like.s[leng8(2e-116)]	137
loc100495727.l[las1l(0.0)]	3
loc100495727.s[las1l(0.0)]	25
loc100495756-like.l[xb-gene-5727281(0.0)]	12
loc100495756-like.s[xb-gene-5727281(0.0)]	12
loc100495760.l[scin(0.0)]	6
loc100495804.s[ftsj3(0.0)]	16
loc100495965-like.l[ensxetg00000007525(1e-129)]	18
loc100495965-like.s[ensxetg00000007525(0.0)]	26
loc100496014-like.l[dhx38(2e-29)]	114
loc100496022.1[xepsin(0.0)]	9
loc100496053.l[ensxetg00000016483(1e-43)]	9
loc100496088.1	62
loc100496101.l[steap3(0.0)]	5
loc100496110.s[vps53(3e-55)]	7
loc100496116.s[mrpl19(0.0)]	1
loc100496185.l	6
loc100496367.l[fam83d(0.0)]	4
loc100496367.s[fam83d(2e-61)]	9
loc100496394.l[ensxetg00000001040(0.0)]	0
loc100496521.l	26
loc100496628-like.l[ensxetg00000018381(0.0)]	34
loc100496628-like.s[ensxetg00000018381(0.0)]	19
loc100496636-like.l[c15orf39(6e-86)]	107
loc100496636-like.s[c15orf39(5e-64)]	6
loc100496637.s	2
loc100496641.l[cgnl1(2e-161)]	126
loc100496655.s[tmem66(8e-76)]	56
loc100496728.s	3
loc100496743.s	5
loc100496749-like.l[lgals4(0.0)]	5
loc100496770-like.l[ensxetg00000009900(0.0)]	10
loc100496859-like.l[ensxetg00000022599(4e-29)]	5
loc100496989.l[ensxetg00000030875(6e-83)]	0
loc100497074.1	3
loc100497082.1[hist1h2bj(2e-165)]	3
loc100497083.l[wdr52(2e-157)]	22
loc100497097.l[ensxetg00000032047(8e-165)]	8
loc100497108.l[elovl3(0.0)]	35
loc100497120-like.l[inpp5b(0.0)]	110
loc100497129.1[sspo(1e-54)]	75
loc100497147-like.l[ube2d4(0.0)]	65
loc100497147-like.s[ube2d4(0.0)]	65
loc100497155-like.l	5
loc100497184.l[xb-gene-5903984(1e-121)]	1
loc100497194.s[znf37a(6e-45)]	32
loc100497251-like.s[spata18(0.0)]	114
loc100497275.s[pfdn1(2e-74)]	2
loc100497279-like.l	4
loc100497310-like.l	5
loc100497331-like.l[tnfsf10l(9e-118)]	133
loc100497338-like.l[ensxetg00000006049(0.0)]	4
loc100497371-like.l[plekhg3(3e-26)]	20
loc100497495.l[helz2(2e-31)]	80
loc100497498-like.l[cdc42bpg(0.0)]	54
loc100497499-like.s[xdh(9e-59)]	41
loc100497513-like.s	3
loc100497528.l[ensxetg00000019246(0.0)]	63
loc100497528.s[ensxetg00000019246(0.0)|ensxetg00000019254(9e-59)]	70
loc100497530-like.l[phlpp1(0.0)]	9
loc100497555-like.s	1
loc100497556.1[xb-gene-5863531(1e-124)]	7
loc100497610.l[btc(9e-76)]	24
loc100497610.s[btc(2e-75)]	92
loc100497652-like.s	13
loc100497659.l[fuca1(0.0)]	98
loc100497699-like.l[slc35d1(2e-141)]	4
loc100497839.l[hexim1(0.0)]	29
loc100497839.s[hexim1(0.0)]	11
loc100497845-like.l[ensxetg00000034301(3e-117)]	5
loc100497856.s[lbr(0.0)]	47
loc100497867-like.l[slc6a16(0.0)]	5
loc100497867-like.s[slc6a16(0.0)]	5
loc100497878.s[creld2(0.0)]	57
loc100497894-like.l[ensxetg00000021628(2e-73)]	1
loc100497935-like.s[c10orf137(2e-97)]	60
loc100497996.1	57
loc100497996.l	39
loc100498015.s[cep250(8e-54)]	8
loc100498016.l[ensxetg00000034274(0.0)]	5
loc100498075-like.l[dtx4(7e-34)]	46
loc100498160.l[axdnd1(7e-159)|tdrd5(0.0)]	53
loc100498193-like.l[ensxetg00000012154(3e-31)]	22
loc100498204.s[ensxetg00000032007(1e-100)]	43
loc100498215-like.l[ankle1(2e-26)]	26
loc100498236.l[thoc6(0.0)]	21
loc100498286-like.l[depdc5(0.0)|ywhah(0.0)]	16
loc100498300-like.l[atp11c(0.0)]	4
loc100498317.l[palmd(0.0)]	0
loc100498365-like.l[ensxetg00000033965(3e-44)]	19
loc100498368-like.l[pcdh8l(0.0)]	132
loc100498368-like.s[pcdh8l(0.0)]	132
loc100498440-like.l	10
loc100498469-like.l	3
loc100498489.s[ensxetg00000031950(0.0)]	1
loc100498514.l[cxorf57(1e-115)]	18
loc100498517.l	43
loc100498538-like.l[pat(0.0)]	83
loc100498546.l[ensxetg00000004663(0.0)|ensxetg00000034229(2e-143)]	9
loc100498627.l[arhgef40(4e-76)]	3
loc100498627.s[arhgef40(1e-150)]	34
loc100498652.l	13
loc100498652.s	32
loc101730225.l[cpd(0.0)]	7
loc101730228-like.2.s[zdhhc16(4e-156)]	28
loc101730271.l	6
loc101730334.l[alpl(0.0)]	90
loc101730334.s[alpl(0.0)]	7
loc101730388.l[epb41l5(0.0)]	22
loc101730388.s[epb41l5(0.0)]	122
loc101730438-like.l[ebna1bp2(0.0)]	103
loc101730452.l[azi1(6e-41)]	33
loc101730543.s[dnaaf1(0.0)]	72
loc101730667.l[itsn2(5e-103)]	22
loc101730686.s[nol12(2e-87)]	2
loc101730705.l[parp1(0.0)]	46
loc101730741.l	63
loc101730754.l[fer1l4(8e-21)]	4
loc101730786.s[dpp8(4e-161)]	16
loc101730842.l[sptbn1(0.0)]	65
loc101730842.s[sptbn1(0.0)]	88
loc101730862.l[nrd1(0.0)]	6
loc101730862.s[nrd1(0.0)]	13
loc101730896.l[mtus1(0.0)]	4
loc101730896.s[mtus1(0.0)]	22
loc101730908.1[hmbs(0.0)]	17
loc101730908.l[hmbs(0.0)]	1
loc101731059.1	19
loc101731059.l	18
loc101731089.l[stim2(0.0)]	9
loc101731089.s[stim2(0.0)]	138
loc101731107.l	5
loc101731117.s[mrpl16(5e-129)]	3
loc101731153.l[trim69.1(0.0)]	42
loc101731195.s[dse(1e-126)]	4
loc101731201.l[txndc9(1e-133)]	27
loc101731408.l[tprn(7e-101)]	123
loc101731468.l	19
loc101731476.l[ensxetg00000023048(0.0)|phf20l1(0.0)]	8
loc101731505.s[ensxetg00000025394(3e-88)|ensxetg00000031788(0.0)|ensxetg00000031798(0.0)]	63
loc101731508-like.1[mansc1(1e-63)]	120
loc101731508-like.s[mansc1(2e-67)]	4
loc101731525.l[sema5b(0.0)]	74
loc101731538-like.s	41
loc101731566.l	59
loc101731638.l[ensxetg00000032907(0.0)]	67
loc101731651.1[ccdc77(0.0)]	4
loc101731705.l[tbata(2e-29)]	22
loc101731749.l[xb-gene-5931223(5e-74)]	3
loc101731753.l[ensxetg00000030701(2e-85)]	31
loc101731768.l	31
loc101731768.s	31
loc101731806.s[tpr(0.0)]	26
loc101731869-like.l	3
loc101731874-like.l[ensxetg00000005961(2e-27)]	34
loc101732041.l[xb-gene-877239(0.0)]	55
loc101732042-like.l[tnk1(0.0)]	72
loc101732045.l[znf513(9e-94)]	24
loc101732086.l[ensxetg00000012642(0.0)]	4
loc101732106.s[ensxetg00000030907(1e-93)]	36
loc101732130.l[ddx47(0.0)]	27
loc101732130.s[ddx47(0.0)]	10
loc101732146.l[itpr2(1e-121)]	5
loc101732152.l	4
loc101732178.s[fam114a2(7e-132)]	7
loc101732220-like.s[abcc5(8e-88)]	8
loc101732226-like.l	33
loc101732243.l[med1(0.0)]	59
loc101732243.s[med1(0.0)]	37
loc101732260.l[tspan15(2e-49)]	9
loc101732272.l[cpsf3l(0.0)]	3
loc101732438.1[gba2(3e-148)]	8
loc101732455-like.s	25
loc101732513-like.l	16
loc101732514.l	1
loc101732514.s	9
loc101732517.l[c10orf76(0.0)]	1
loc101732538.s[faah.2(2e-150)]	54
loc101732597.s[pcmtd1(0.0)]	41
loc101732630.l[thbs4(0.0)]	34
loc101732630.s[thbs4(0.0)]	90
loc101732688.l	72
loc101732749.l[sdf2l1(0.0)]	36
loc101732749.s[sdf2l1(0.0)]	36
loc101732754.l	1
loc101732807.l[masp1(0.0)]	38
loc101732809-like.s	82
loc101732831.l[ensxetg00000004016(0.0)|xb-gene-5794232(0.0)|siglec10(7e-79)]	0
loc101732850.l[lct.1(2e-64)|mcm6.2(0.0)]	109
loc101732873.l	29
loc101732879-like.1[qtrt1(2e-180)]	12
loc101732978.s[snx17(1e-125)]	1
loc101733051.l[tsc2(5e-133)]	65
loc101733102.l[ensxetg00000032992(2e-41)]	19
loc101733171.s[hist2h2bf(2e-167)]	3
loc101733203.l[fam114a1(0.0)]	56
loc101733230.l[otog(4e-52)]	4
loc101733299.l[chd4(0.0)]	39
loc101733299.s[chd4(0.0)]	97
loc101733317.l[cat1(9e-75)]	4
loc101733385.l[rdx(0.0)|rdx(3e-52)]	24
loc101733385.s[rdx(0.0)]	1
loc101733409.l	89
loc101733414.l[rpl9(0.0)]	2
loc101733414.s[rpl9(0.0)]	2
loc101733561-like.l[caprin1(0.0)]	84
loc101733561-like.s[caprin1(0.0)]	6
loc101733578.l[fam84b(0.0)]	52
loc101733592.l[rhbdf2(6e-53)]	22
loc101733611.l[lrrk2(4e-111)]	32
loc101733625.l	87
loc101733625.s	87
loc101733741.s[pfkm(0.0)]	109
loc101733829.l[xiap(1e-80)]	119
loc101733854.1[ensxetg00000030079(2e-130)|ca10(4e-61)]	31
loc101733860.l[ap3b2(2e-100)]	46
loc101733888.s[caprin2(6e-143)]	80
loc101734064.l[ensxetg00000030627(3e-95)|unc13a(0.0)]	65
loc101734082.l[top2a(1e-39)]	99
loc101734185.s[pi4k2b(0.0)]	69
loc101734211.l[ak9(5e-90)|akd1(0.0)]	22
loc101734293.l[scn5a(0.0)]	5
loc101734293.s[scn5a(0.0)]	63
loc101734365.l[vwa5a.2(0.0)]	10
loc101734377.l[crygn(0.0)|rheb(1e-27)]	2
loc101734469.l[ensxetg00000014018(6e-41)]	33
loc101734581.l[oxr1(7e-60)]	111
loc101734601.l[ttc14(0.0)]	131
loc101734664.s	20
loc101734703.l[ensxetg00000016468(2e-71)]	4
loc101734703.s[ensxetg00000016468(8e-70)]	5
loc101734746.l[ensxetg00000017689(0.0)]	73
loc101734746.s[ensxetg00000017689(0.0)]	35
loc101734821.l[fkbp4(3e-76)]	13
loc101734821.s[fkbp4(0.0)]	3
loc101734985.1	21
loc101734987.l[spin1(0.0)]	14
loc101735069.l[anks6(0.0)]	23
loc101735110.l[ensxetg00000008377(8e-23)]	4
loc101735113.s[lias(0.0)]	14
loc101735129.l[ddx1(0.0)]	16
loc101735152.1[rbm7(0.0)]	14
loc101735152.l[xb-gene-5789558(2e-156)|rbm7(0.0)]	1
loc101735153.l[ensxetg00000001531(0.0)]	5
loc101735153.s[ensxetg00000001531(1e-118)]	5
loc101735154.s[raph1(4e-25)]	89
loc101735255-like.s	61
loc101735270.l	70
loc394444.1[xb-gene-5888886(0.0)]	12
loc394444.l[xb-gene-5888886(0.0)]	1
loc394934.l[nup62(0.0)]	17
loc394967.l[ensxetg00000000927(0.0)]	4
loc398404.l[ras-dva(0.0)]	7
loc447963.l[srrm4(0.0)]	18
loc448531.s[pdcd4(0.0)]	1
loc496814.l[xb-gene-990339(3e-89)]	1
loc548390-like.l[xb-gene-5872373(1e-175)]	117
loc548390-like.s[xb-gene-5872373(0.0)]	31
loc548788.s[rnf113a(0.0)]	3
loc548794.l[wdr33(2e-121)]	46
loc548794.s[wdr33(7e-158)]	8
loc549012.l[xb-gene-968508(0.0)]	125
loc549012.s[xb-gene-968508(0.0)]	125
loc549413.l[krt12(0.0)|xk81a1(3e-139)]	4
loc549413.s[krt12(0.0)]	4
loc549488.s[fam82b(2e-131)]	30
loc549517.l[nras(0.0)]	98
loc549668.l[mllt3(0.0)]	45
loc550042.l[ensxetg00000024460(2e-111)|fam122b(6e-37)|fam122a(1e-118)]	10
loc595077.1	9
loc613063.s[ensxetg00000024953(0.0)]	1
loc733470.s[rbfa(1e-129)]	3
loc733474.l[xb-gene-5947742(6e-179)]	15
loc733474.s[xb-gene-5947742(4e-174)]	15
loc733507.l[ensxetg00000025628(5e-116)]	8
loc733544.s[medag(0.0)]	10
loc733553.l[xb-gene-5812048(0.0)]	92
loc733561.l	1
loc733561.s	1
loc733563-like.s[dhx8(4e-56)]	57
loc733726.l[ensxetg00000033142(0.0)|xb-gene-5853033(0.0)]	102
loc733735.l[xb-gene-5748695(0.0)]	5
loc733735.s[xb-gene-5748695(0.0)]	113
loc733753.l[hgsnat(0.0)]	60
loc733765.l[xb-gene-5922677(2e-172)]	63
loc733765.s[xb-gene-5922677(1e-160)]	63
loc733842.l[znf250(0.0)]	17
loc733842.s[znf250(0.0)]	1
loc733876.l[rbm12(0.0)]	14
loc733876.s[rbm12(0.0)]	93
loc734015.l[dhx37(9e-109)]	79
loc734020.l[ensxetg00000021053(1e-51)]	36
loc734029.l[xb-gene-5959487(0.0)]	10
loc734035-like.l[znf618(0.0)]	8
loc734035-like.s[znf618(0.0)]	88
loc734064.l	3
loc734097-like.l[sf3a1(0.0)]	140
loc779553-like.s[ensxetg00000031000(0.0)]	62
loc779566.l[xb-gene-5839597(0.0)]	3
lonrf2.l[lonrf2(0.0)]	1
lpar2.1[lpar2(0.0)]	75
lpar2.l[lpar2(0.0)]	4
lpar4.l[lpar4(0.0)]	1
lpar6.l[lpar6(0.0)]	54
lpcat1-like.s[lpcat1(0.0)]	15
lpcat3.s[lpcat3(0.0)]	52
lpcat4.s[lpcat4(8e-55)]	73
lpgat1.s[lpgat1(0.0)]	124
lpin2.l[lpin2(3e-44)]	15
lpin3-like.1[lpin3(1e-37)]	81
lrat.l[lrat(5e-106)]	18
lrat.s[lrat(0.0)]	40
lrig1.l[lrig1(8e-117)]	88
lrig2-like.l[lrig2(2e-91)]	77
lrig3.l[lrig3(0.0)]	18
lrig3.s[lrig3(0.0)]	18
lrit3.s[lrit3(7e-174)]	27
lrp10.l[lrp10(6e-151)]	31
lrp10.s[lrp10(7e-165)]	112
lrp2.l[lrp2(0.0)]	19
lrp4.l[lrp4(0.0)]	21
lrp4.s[lrp4(0.0)]	8
lrp6.s[lrp6(0.0)]	39
lrp8.l[lrp8(1e-102)]	11
lrpap1.l[lrpap1(0.0)]	1
lrpprc.l[lrpprc(0.0)]	13
lrrc36.l	72
lrrc41.l[lrrc41(0.0)]	16
lrrc47.l[lrrc47(0.0)]	14
lrrc48.l[lrrc48(0.0)]	22
lrrc59.s[lrrc59(4e-91)]	30
lrrc8a-like.s[lrrc8a(0.0)]	32
lrrc8c.s[lrrc8c(0.0)]	76
lrrc8e.l[lrrc8e(2e-30)]	61
lrrfip2.l[lrrfip2(0.0)]	81
lrrk1.l[lrrk1(0.0)]	83
lrrn1-like.1.l[lrrn1(0.0)]	19
lrrn1-like.1.s[lrrn1(0.0)]	19
lsg1-like.l[lsg1(6e-117)]	100
lsm12.l[lsm12(1e-59)]	82
lsm14b.l[lsm14b(0.0)]	18
lsm2.s[lsm2(3e-28)]	14
lsm5.l[lsm5(9e-100)]	28
lsm6.l[lsm6(0.0)]	29
lsm6.s[lsm6(1e-44)]	17
lsm7.l[lsm7(5e-152)]	2
lsm7.s[lsm7(2e-167)]	82
lsp1.l[lsp1(5e-54)]	95
lsp1.s[lsp1(0.0)]	136
lsr-like.1.s[ensxetg00000017834(1e-168)]	6
lta4h.l[lta4h(0.0)]	1
ltb4dh.l[ltb4dh(3e-93)]	78
ltbp1.s[ltbp1(3e-32)]	136
ltn1.l[ltn1(0.0)]	44
ltv1.l[ltv1(0.0)]	13
luc7l.l[luc7l(6e-43)]	14
luc7l.s[luc7l(0.0)]	17
luc7l2.l[luc7l2(2e-103)]	106
luc7l2.s[luc7l2(0.0)]	17
luzp1.l[luzp1(0.0)]	31
luzp1.s[luzp1(0.0)]	53
ly6g6c.l	5
lyar.s[lyar(5e-76)]	100
lypd6.l[lypd6(0.0)]	35
lypla2.1[lypla2(0.0)]	82
lypla2.l[lypla2(0.0)]	11
lyrm5.l[lyrm5(1e-79)]	28
lysmd2.l[lysmd2(0.0)]	24
lyst.l[lyst(0.0)]	4
lztfl1.l[lztfl1(4e-174)]	12
