GeneNames	PLNB	AE	NNE	ALNB	NP
chd2.l[chd2(3e-77)]	0.233768446545738	0.207568573457776	0.102510869941687	0.261938218280874	0.194213891773924
chd3.1[chd3(5e-98)]	0.439375222766456	0.260053566362325	0.0712350996900033	0.109200703229035	0.120135407952181
chd3.l[chd3(2e-89)]	0.191124610790721	0.197634587132527	0.0985794063606678	0.330024132828705	0.182637262887379
chd5-like.2.l[chd5(3e-85)]	0	0.463555805930869	0	0.168195850035938	0.368248344033193
chd5-like.2.s[chd5(4e-75)]	0	0.338108566541684	0.0122728278007215	0.209677488539371	0.439941117118223
chd6-like.l[chd6(5e-70)]	0.0506268560644503	0.185508649677942	0.12034248909479	0.416394021287033	0.227127983875784
chd6-like.s[chd6(2e-22)]	0.0354753077520565	0.204152918709008	0.146405732501079	0.390938303498372	0.223027737539484
chd7-like.l[chd8(0.0)]	0.234218207485242	0.189107366044616	0.0231149822719958	0.288232601883814	0.265326842314332
chd7-like.s[chd8(0.0)]	0.153423027597824	0.172936812853036	0.0172159094172586	0.3838693867742	0.272554863357681
chd8.l[chd8(0.0)]	0.119514858767521	0.222351229472007	0.0906970357050979	0.360643393986834	0.206793482068539
chd8.s[chd8(2e-54)]	0.1243433036776	0.231255791180185	0.0884646365530674	0.370981756195696	0.184954512393451
chd9.l[chd9(0.0)]	0.14749128752351	0.238362483056899	0.0894302042003359	0.361885557122314	0.16283046809694
chek1.l[chek1(1e-170)]	0.0684947529953588	0.307167702968164	0.120133214606295	0.29310762712209	0.211096702308093
chek1.s[chek1(0.0)]	0.16114275112335	0.238459555335214	0.12707046314572	0.327944438991186	0.14538279140453
chek2-like.1.l[chek2(2e-27)]	0.16256395325126	0.298742410660638	0.172510711621032	0.234701781785314	0.131481142681756
chek2-like.2.l[chek2(2e-90)]	0.234507704470413	0.222270130114817	0.155415399643579	0.260416567389098	0.127390198382092
cherp.1[cherp(0.0)]	0.151799786659945	0.254379138505911	0.106535257367443	0.304595656985562	0.182690160481139
cherp.l[cherp(1e-86)]	0.226303077676593	0.235689730152619	0.0560302479665359	0.284165307187666	0.197811637016586
chga.l[chga(0.0)]	0.132677145015119	0.176280344684916	0	0.381699528623079	0.309342981676887
chga.s[chga(0.0)]	0.248377969993061	0.103546191838776	0.167517186550176	0.480558651617988	0
chgb.l[chgb(0.0)]	0.272999027735081	0.101912261354721	0.239645355110177	0.211143693910241	0.174299661889781
chgb.s[chgb(0.0)]	0.136647192730847	0.264469948592537	0.0985318719499664	0.428533467546762	0.0718175191798872
chic2.l[chic2(9e-115)]	0.281369061676526	0.193918548803943	0.0850520234336752	0.286857371038615	0.15280299504724
chic2.s[chic2(1e-41)]	0.280767332170665	0.209067088359458	0.060651252681881	0.337466096878504	0.112048229909493
chka.l[chka(0.0)]	0.16847727509859	0.088361242152354	0.134606003193827	0.493995997892103	0.114559481663127
chml.l[chm(0.0)]	0.212916024979867	0.172971929878605	0.0922112980632028	0.348071137129617	0.173829609948708
chml.s[chm(0.0)]	0.127192995585424	0.3433055220828	0.208435745795743	0.173153540175542	0.147912196360491
chmp1a.s[chmp1a(3e-106)]	0.0838825159290252	0.256924876671023	0.370265792816027	0.185102118144178	0.103824696439748
chmp1b.l[chmp1b(0.0)]	0.204907086992198	0.263005407229682	0.210443426181786	0.190186125655888	0.131457953940447
chmp1b.s[chmp1b(0.0)]	0.196343853805283	0.228809303746721	0.122410529802101	0.272198120684962	0.180238191960933
chmp2b.l[chmp2b(7e-75)]	0.20863741926264	0.27989168628848	0.206017625306008	0.223555335757758	0.0818979333851152
chmp2b.s[chmp2b(0.0)]	0.205466170144717	0.269232199821462	0.246058397575464	0.167853269039781	0.111389963418576
chmp3.l[vps24(3e-59)]	0.192408005851043	0.34170586369904	0.169927440447433	0.165439761776197	0.130518928226286
chmp3.s[vps24(0.0)]	0.208358148484366	0.312534791961566	0.0929294099663095	0.223073050003621	0.163104599584137
chmp4b.l[chmp4b(0.0)]	0.203941685419624	0.242196211517126	0.134570838763586	0.259966441993645	0.159324822306019
chmp4b.s[chmp4b(0.0)]	0.158631918886804	0.262695019693013	0.220795878043425	0.222262322067398	0.13561486130936
chmp4c.l[chmp4c(4e-23)]	0.0778806167324786	0.177600028253149	0.681446916093657	0.063072438920716	0
chmp4c.s[chmp4c(4e-22)]	0.0857746444163404	0.155247325312256	0.589655184757884	0.16932284551352	0
chmp6.l[chmp6(0.0)]	0.209324677523261	0.230918158996536	0.108457828829836	0.292087554681064	0.159211779969303
chmp6.s[chmp6(0.0)]	0.301890213153811	0.228481612879194	0.0889840155290849	0.220028397859206	0.160615760578704
chmp7.l[chmp7(0.0)]	0.143798811029129	0.265405932245956	0.245368548881645	0.175975244650742	0.169451463192528
chn1.l[chn1(0.0)]	0.264180907251806	0.201180905197153	0.251235489057284	0.283402698493758	0
chn1.s[chn1(0.0)]	0.0996274885867462	0.164520250797114	0.0796229446652794	0.171110069186011	0.485119246764849
chordc1.s[chordc1(0.0)]	0.114017948173314	0.290328342532671	0.13372428914151	0.250477889298337	0.211451530854168
chp1.1[chp(3e-48)]	0.148071172129418	0.112191212742335	0.36422787274032	0.223464508585089	0.152045233802837
chp1.l[chp(0.0)]	0.139875560892515	0.227247119202984	0.18142735326774	0.293556059496399	0.157893907140362
chpt1.l[chpt1(0.0)]	0.0872710557045305	0.164972308866247	0.707836727395177	0.0254146640053482	0.0145052440286965
chrac1.s	0.208125842602368	0.215824886941527	0.109425792400371	0.253315377776804	0.21330810027893
chrm4.l[chrm4(0.0)]	0.216948167093927	0.0441578314152447	0.034091042750548	0.655959542360794	0.048843416379486
chrm4.s[chrm4(0.0)]	0.192802514827558	0.505654852837745	0.0229376320822167	0.199787965585034	0.0788170346674474
chrna1.2.l[chrna1.2(0.0)]	0.0574295070003802	0	0	0	0.94257049299962
chrna1.l[chrna1(1e-43)]	0	0.0553609753915256	0	0.00755422216804854	0.937084802440426
chrna5-like.l[chrna5(0.0)]	0.254363065051405	0.149890469267779	0.136722633131195	0.425703271057187	0.0333205614924345
chrna5-like.s[chrna5(4e-92)]	0.26405998795936	0.146940810683879	0	0.434655981006032	0.15434322035073
chrnb2.s[chrnb2(0.0)]	0.323650867016421	0.232653643803596	0	0.350626911762745	0.0930685774172383
chrnb3.s[chrnb3(0.0)]	0.0705798740374331	0.198172386306176	0.0605492577548406	0.459850956343803	0.210847525557747
chrnd.1[chrnd(2e-38)]	0.126520817831162	0	0	0	0.873479182168838
chrne.1[chrne(1e-32)]	0.158567960031582	0.291598295877168	0.0605108573926808	0.309037539704023	0.180285346994546
chrng.1[chrng(0.0)]	0.0332293643716613	0.209713586330279	0.082109437591004	0.0959066427838293	0.579040968923226
chst1.s[chst1(0.0)]	0.126332341380822	0.0289969435295697	0	0.339909067589964	0.504761647499645
chst10-like.l[chst10(0.0)]	0.173740899023597	0.252481096200386	0.0185705685334701	0.299809793624663	0.255397642617884
chst12.l[chst12(0.0)]	0.163049378409256	0.215285178797081	0	0.384615608156339	0.237049834637324
chst12.s[chst12(0.0)]	0.167457788480862	0.203159147259717	0.0275575629915672	0.421773684924604	0.18005181634325
chst13.l[chst13(2e-46)]	0.198802054746438	0.371334652803889	0.0573926053274481	0.239791593351837	0.132679093770388
chst13.s[chst13(0.0)]	0.219130327631365	0.387964050259808	0.0933712749392924	0.194694680057342	0.104839667112192
chst14.l[chst14(0.0)]	0.332586632409506	0.223782237838409	0.0201159782954771	0.24921421487261	0.174300936583998
chst15.l	0.0471287687257618	0.180915307224527	0	0.362346158793014	0.409609765256697
chst15.s	0.0649705435720577	0.202944907116496	0	0.0514595902910002	0.680624959020446
chst2.l[chst2(2e-66)]	0.261161005775852	0.176212713751942	0	0.308391749764771	0.254234530707435
chst2.s[chst2(6e-45)]	0.0799774828108194	0.188770762474283	0.0287193781850607	0.537225049998641	0.165307326531196
chst3.l[chst3(0.0)]	0.333650541031887	0.0499703978175592	0	0.302894001383729	0.313485059766824
chst3.s[chst3(0.0)]	0.153486651340493	0.0959902841821284	0	0.47811265657743	0.272410407899948
chst4.s[chst4(2e-99)]	0.840235369133448	0.159764630866552	0	0	0
chst6-like.l[chst6(0.0)]	0	0.0525005259085577	0.0400385703413151	0.800703611244594	0.106757292505533
chst6-like.s[chst6(0.0)|tmem231(7e-73)]	0.0205535601565829	0.177845566482202	0.231138160034095	0.238987006590162	0.331475706736959
chst7.l[chst7(0.0)]	0.290283814450898	0.238323027438067	0.0150042979350758	0.336417266116575	0.119971594059384
chst7.s[chst7(0.0)]	0.255810813030972	0.269162001562308	0.0189001042871405	0.368032952458922	0.0880941286606569
chsy1.l[chsy1(0.0)]	0.200958584228706	0.0121687728641796	0.435302185616003	0.179314188853722	0.172256268437389
chsy1.s[chsy1(0.0)]	0.135714167982284	0.0450982548193848	0.504688597557314	0.242310138713562	0.072188840927455
chtf18.l[chtf18(2e-110)]	0.10870259480623	0.282234608351433	0.111026767700728	0.301153516965774	0.196882512175835
chtf8.l[chtf8(1e-133)|has3(1e-34)]	0.136488826633136	0.284171685831769	0.0626920307331741	0.337484455832976	0.179163000968944
chtf8.s[chtf8(4e-25)|has3(0.0)]	0.208914761247504	0.198211865461161	0.0541663754067955	0.420966739955633	0.117740257928907
chtop.l[chtop(0.0)]	0.241706335303627	0.24678518268568	0.109443736255703	0.210110504221689	0.1919542415333
chtop.s[chtop(0.0)]	0.236382404911028	0.222404454839409	0.0870028151162175	0.234369354779462	0.219840970353883
chuk.1[chuk(0.0)]	0.372745085659607	0.221974228065507	0.10271959388928	0.153540456526325	0.149020635859281
churc1.s[churc1(3e-105)|fntb(7e-72)]	0.165403230208753	0.284958716573563	0.157079929249224	0.22631733222589	0.16624079174257
ciao1.l[ciao1(0.0)]	0.130315405409381	0.238686192615853	0.100631019021519	0.28975430885135	0.240613074101898
ciao1.s[ciao1(0.0)]	0.177554076507066	0.264791522416064	0.0779398310149928	0.267524341565791	0.212190228496086
ciapin1.l[ciapin1(0.0)]	0.277112221572765	0.198933055915788	0.120965707210703	0.253619846176212	0.149369169124531
cib1.l[cib1(0.0)]	0.224088447839561	0.255367748403161	0.127973307927064	0.205263537611413	0.187306958218801
cib1.s[cib1(0.0)]	0.133948481427124	0.304182909379621	0.34338658327977	0.123386183305797	0.0950958426076891
cib2.s[cib2(2e-88)]	0	0	0.0225262645078984	0.977473735492102	0
cidea.l[cidea(0.0)]	0.266427101195376	0.187874834814716	0.232478066713407	0.242389101570574	0.0708308957059276
cidea.s[cidea(0.0)]	0.216894326009167	0.177451816135591	0.0845266842919807	0.349025389101022	0.172101784462239
cinp.l[cinp(2e-61)]	0.245618243152216	0.291853031104287	0.121325967692708	0.234109986850236	0.107092771200554
cinp.s[cinp(0.0)]	0.208660626244397	0.247293357639886	0.0778443929576393	0.33397413134711	0.132227491810967
cipc.s[kiaa1737(0.0)]	0.0988223508028519	0.297293110407669	0.258674906146833	0.221197647232506	0.12401198541014
cirbp.l[cirbp(3e-112)]	0.243769794208892	0.232379477388432	0.100176639709107	0.253617856298528	0.170056232395041
cirbp.s[cirbp(4e-137)]	0.243823564070179	0.197374092716564	0.0848789622069404	0.289525183748947	0.184398197257371
cirh1a.l[cirh1a(0.0)]	0.197784147023173	0.231605926680497	0.102651489596092	0.411587038178632	0.0563713985216061
cirh1a.s[cirh1a(3e-36)]	0.140750973746059	0.234154505958318	0.125785962871865	0.364979572788472	0.134328984635286
cisd1.l[cisd1(3e-130)]	0.172572887544999	0.235308593385624	0.236526282618174	0.243697852795522	0.111894383655682
cisd2.l[cisd2(3e-139)]	0.13884952681178	0.231426720640049	0.122627106073472	0.359035485659902	0.148061160814797
cisd2.s[cisd2(2e-125)]	0.357695998857079	0.202985968106334	0.132343996597524	0.2233200948829	0.083653941556163
cisd3.l[cisd3(2e-100)]	0.151702498134133	0.181906693264536	0.154499396093782	0.383127090170077	0.128764322337473
cish.l[cish(0.0)]	0.721563266079082	0	0	0	0.278436733920918
cish.s[cish(0.0)]	0.462471602568933	0	0	0.0496692428510513	0.487859154580016
cit.l[cit(0.0)]	0.0998499737664286	0.235355582223984	0.155605950484617	0.32536904818386	0.18381944534111
cit.s[cit(4e-41)]	0.0721927324792878	0.285847627085972	0.0727352174471722	0.391665878607341	0.177558544380227
cited2.l[cited2(0.0)]	0.211598496153449	0.107779429346658	0.0195667054301501	0.467841817266678	0.193213551803066
cited4.l[cited4(0.0)]	0.315028956452018	0.0974300169730377	0.0375546074424891	0.357156877466047	0.192829541666408
cited4.s[cited4(0.0)]	0.252150651089847	0.283122698347682	0.0772078609257724	0.288905877748566	0.0986129118881331
ckap2-like.l[ckap2(2e-170)]	0.156147420330926	0.314603056028178	0.0204493735022885	0.252654450563338	0.25614569957527
ckap2-like.s[ckap2(1e-151)]	0.167671394876267	0.403337758423204	0.0282288595094422	0.226109814976098	0.174652172214989
ckap2l-like.s	0.053685910119136	0.187287494824805	0.0277445678237086	0.476450038941275	0.254831988291075
ckap4.l[ckap4(0.0)]	0.254729408241238	0.26844856177938	0.304257849078544	0.140174535654364	0.0323896452464744
ckap4.s[ckap4(0.0)]	0.472828241356944	0.170482208136142	0.346003770655943	0.0106857798509712	0
ckm.l[ckm(5e-165)]	0.0492291135038149	0	0.0351804531351819	0	0.915590433361003
ckmt1b.s[ckmt1b(0.0)]	0.103268472337201	0.443594876002726	0	0.402339003221471	0.0507976484386026
clca3p-like.l[xb-gene-5813523(7e-128)]	0.108419973703703	0.333271704729603	0.237943938347852	0.275775775745098	0.0445886074737443
clcf1.l[clcf1(0.0)]	0.28179419792211	0	0.230402242070246	0	0.487803560007643
clcf1.s[clcf1(6e-38)]	0.073519638743977	0.484510222643967	0.0804585786316807	0.102643143363625	0.258868416616751
clcn3.l[clcn3(0.0)]	0.0209281640249752	0	0.806202056450795	0.0438715091514465	0.128998270372783
clcn3.s[clcn3(5e-127)]	0	0.185057005656563	0.313726877718236	0.167267111202661	0.333949005422539
clcn4.l[clcn4(5e-77)]	0.0806684383547093	0.431019494881379	0.0155308989881098	0.0697691552005956	0.403012012575206
clcn4.s[clcn4(0.0)]	0.06149226916868	0.448547381058162	0.125754694731185	0.276695463303398	0.0875101917385754
clcn5.l[clcn5(2e-31)]	0.201457849175739	0.367794077684179	0.343991061431598	0.0743708508514135	0.0123861608570703
clcn6-like.l[clcn6(7e-123)]	0.208949611841522	0.233571304361548	0.0586646720801383	0.362601816495605	0.136212595221186
clcn7.l[clcn7(0.0)]	0.233960635127077	0.270620426912102	0.0482872753316347	0.370635933680269	0.0764957289489169
cldn1.l[cldn1(4e-71)]	0	0	0.977615023127564	0	0.0223849768724361
cldn1.s[cldn1(6e-151)]	0.0864006773702513	0.0519720206878722	0.718131961459447	0.14349534048243	0
cldn12.l[cldn12(3e-44)]	0.178286584413614	0.266387468495691	0.0546491872849282	0.242919271864058	0.257757487941709
cldn12.s[cldn12(0.0)]	0.209505541904746	0.284276946781106	0.080081177200191	0.214410885201497	0.21172544891246
cldn16.s[cldn16(0.0)]	0.212581335166965	0.429189204044091	0.312859215327072	0.0453702454618722	0
cldn23.l[cldn23(6e-144)]	0.294112934859018	0.219358370612815	0.371552449603179	0.0960016615807899	0.018974583344198
cldn3.l[cldn3(0.0)]	0	0.981891821466741	0.0181081785332591	0	0
cldn3.s[cldn3(0.0)]	0.121269047438384	0.442301626325648	0.107894169008847	0.12105336345933	0.207481793767792
cldn4.l[cldn4(2e-177)]	0.267096027696783	0.220676011749325	0.27299816139842	0.106513839683787	0.132715959471685
cldn4.s[cldn4(6e-74)]	0.243798935443073	0.246263783654624	0.426581786446464	0.0580131218731714	0.025342372582667
cldn5.l[cldn5(2e-88)]	0.312998694568553	0.271933447578752	0	0.159867251030874	0.255200606821822
cldn5.s[cldn5(6e-149)]	0.304104809044116	0.433373873499161	0	0.201866443676938	0.0606548737797848
cldn6.1.l[cldn6.1(0.0)]	0.42350777132543	0.0992962520659099	0.0633426166843542	0.12568437035962	0.288168989564687
cldn6.1.s[cldn6.1(0.0)]	0.413088533080611	0.140849084654853	0.17787626450528	0	0.268186117759255
cldn6.2.l[cldn6.2(0.0)]	0.365042322936537	0.0561283680264989	0.073362829584493	0.0223123881532948	0.483154091299177
cldn6.2.s[cldn6.2(0.0)]	0.338505027810149	0.0619081097019893	0.0664742070134036	0	0.533112655474458
cldn8.1.l[cldn8.3(0.0)]	0	0	0.8982181880416	0.1017818119584	0
cldnd1.l[cldnd1(5e-95)]	0.213290860680255	0.136666637087261	0.0855991186051344	0.439464052339675	0.124979331287674
clec16a.l[clec16a(3e-74)]	0.0800886468282154	0.199325687078504	0.20287675849896	0.360488271421412	0.157220636172909
clec16a.s[clec16a(0.0)]	0.0834896180892335	0.24693030366781	0.213481409728075	0.29694845135865	0.159150217156231
clgn-like.l[clgn(6e-122)]	0	0.334021985678511	0	0.339436320746349	0.32654169357514
clgn-like.s[clgn(3e-135)]	0.181439955034962	0.0547755781258108	0.0105343117581955	0.0601917725708627	0.693058382510168
clhc1.l[clhc1(0.0)]	0.0167345450174696	0.0954348795817862	0.355317543165558	0.237717684180044	0.294795348055142
clic1.l[clic1(0.0)]	0.0280971963270465	0.0473495549366431	0.762481732205233	0	0.162071516531077
clic1.s[clic1(0.0)]	0.00242329831750333	0.484785890258339	0.476785588762498	0.0262448582624974	0.00976036439916197
clic3.l[clic3(0.0)]	0.0117706382083004	0.197188078381884	0.748139060848523	0.0429022225612924	0
clic3.s[clic3(0.0)]	0.166715263183421	0	0.408826716739675	0.145761647941006	0.278696372135898
clic5.l[clic5(0.0)]	0.0860633722631476	0.215721882638874	0	0.413057290545336	0.285157454552642
clic5.s[clic5(0.0)]	0.107179885173516	0.0695100889084247	0	0.436425588087929	0.38688443783013
clic6.l[clic6(0.0)]	0.323330310470938	0.256425155165363	0.0810833168828861	0.226587934981525	0.112573282499288
clic6.s[clic6(0.0)]	0.0226777522743852	0.938661991549685	0.0386602561759298	0	0
clint1.l[clint1(0.0)]	0.0594550142620434	0.281783112467237	0.499203826390615	0.103644863209552	0.0559131836705517
clint1.s[clint1(0.0)]	0.0962948637378838	0.261064552726038	0.433441702444068	0.144698436826549	0.0645004442654611
clip2.l	0.0828182993748216	0.177934509464562	0	0.544920783992843	0.194326407167774
clip2.s	0.164522009450025	0.122405272433078	0	0.225111962911157	0.48796075520574
clip3.s[clip3(0.0)]	0.366068379827486	0.0827261418949001	0	0.152372305933079	0.398833172344535
clip4.l[cd2bp2(1e-138)]	0.261782674373465	0.218081346808465	0.103483428386356	0.265079389683195	0.151573160748519
clip4.s[cd2bp2(0.0)]	0.251840628348119	0.262180220233077	0.0589748391766583	0.275589787275497	0.151414524966649
clk1.l[clk1(0.0)]	0.242080263654165	0.249846358596172	0.0790107640991223	0.287848697519443	0.141213916131097
clk1.s[clk1(8e-27)]	0.158057653726749	0.353799090599101	0.0132082861518656	0.281882241658143	0.193052727864141
clmn-like.l	0	0.725099446369631	0.124369604933	0.0605467725782385	0.0899841761191304
clmn-like.s	0.04762025198684	0.799619643149549	0.0978545784511611	0.0439651329464934	0.0109403934659568
clmp.l[clmp(0.0)]	0.194309700744345	0.185368472686918	0	0.620321826568737	0
cln3-like.1[cln3(3e-130)]	0.177480529893822	0.239542124885093	0.116243477232091	0.229640940569701	0.237092927419293
cln5.l[cln5(0.0)]	0.28343741262637	0.340922602350326	0.0956884837739845	0.248198875665303	0.0317526255840158
cln6.l[cln6(0.0)]	0.280337172505755	0.21674046458048	0.026874697293048	0.243150994158885	0.232896671461832
cln6.s[cln6(9e-154)]	0.184510857613208	0.221109703574586	0.0821273569351383	0.301071688341971	0.211180393535096
cln8-like.l	0	0.266200363727375	0.155170737963817	0.273294948055613	0.305333950253195
cln8-like.s	0.0987676322220468	0.139690800595798	0.0245825666878847	0.572179853876954	0.164779146617316
clock.l[clock(3e-173)]	0.0934473642827237	0.324113207103514	0.123280431780117	0.313860832605638	0.145298164228007
clock.s[clock(0.0)]	0.103193779854862	0.370576684963715	0.138844674672734	0.282031877872701	0.105352982635988
clp1.l[clp1(0.0)]	0.123063839137142	0.267347273778062	0.123801673300587	0.295610670270653	0.190176543513556
clpb.l[clpb(3e-126)]	0.197273799945245	0.283239942863617	0.0960550989774839	0.229868366666704	0.19356279154695
clpp.1[clpp(1e-53)]	0.128615601364999	0.299463016406299	0.105590589768409	0.325899133670462	0.14043165878983
clpp.l[clpp(0.0)]	0.149408246479163	0.296349542773563	0.154396013834147	0.253805432227807	0.14604076468532
clptm1-like.l[clptm1(0.0)]	0.179867086032771	0.253636386589515	0.213887548709846	0.146097112250685	0.206511866417183
clptm1-like.s[clptm1(0.0)]	0.0929773690424347	0.171931814490469	0.129959169848852	0.431004062774052	0.174127583844193
clptm1l.s[clptm1l(0.0)]	0.0125041766750564	0.195705255086783	0.267980441860632	0.288836775947057	0.234973350430472
clpx.l[clpx(0.0)]	0.119794066067843	0.311921737593718	0.209263393934073	0.23210146014492	0.126919342259447
clpx.s[clpx(2e-41)]	0.341309227742295	0.145788411015486	0.204782079304839	0.119506888687375	0.188613393250005
clspn.s[clspn(0.0)]	0.169545021407868	0.322617019660367	0.0511746814626157	0.30249490572955	0.1541683717396
clstn2.s[clstn2(0.0)]	0.131264397351091	0.386038165812438	0.0543372846074049	0.231733609172454	0.196626543056612
clstn3.s[clstn1(0.0)]	0.503082336266035	0.210864399774378	0.0537001212425723	0.166856778357718	0.0654963643592962
cltb.l[cltb(0.0)]	0.228008231817578	0.251319280243726	0.125279323127432	0.200996248424614	0.194396916386649
cltb.s[cltb(0.0)]	0.272149931151834	0.246256160964059	0.0917865494164313	0.209960722498787	0.179846635968888
cltc.l[cltc(0.0)]	0.112330541465216	0.266352080928579	0.294811971051889	0.180487676344458	0.146017730209858
cltc.s[cltc(0.0)]	0.154627547298791	0.216963450832681	0.19544929285268	0.232346183266618	0.200613525749231
clu.l[clu(0.0)]	0	0	0	0.792755511178043	0.207244488821957
cluap1.l[cluap1(0.0)]	0.0173500381100947	0.210314919844468	0.26429198308314	0.145949632784567	0.36209342617773
cluh.l[kiaa0664(0.0)]	0.0758567642237172	0.174285453345556	0.494385519027099	0.207375176289765	0.0480970871138634
cluh.s[kiaa0664(0.0)]	0.138643973549722	0.182497150958936	0.25721431315711	0.351777536692325	0.0698670256419067
clvs2-like.l[clvs2(0.0)]	0	0	0	0.323276477084136	0.676723522915864
clybl.l[clybl(0.0)]	0.197747132725566	0.196830419231413	0.0849413585990083	0.369729462099827	0.150751627344186
cmahp.l[cmahp(1e-58)]	0.0881277638321757	0	0.82693854076944	0.0849336953983841	0
cmbl.l[cmbl(3e-76)]	0.235683385345167	0.255982846400036	0.103172541141714	0.254087668598665	0.151073558514417
cmc1.l[cmc1(7e-124)]	0.192807086009635	0.224424316903936	0.110012981258745	0.363504831650357	0.109250784177328
cmip-like.l[cmip(2e-127)]	0.167190329888832	0.094799292430353	0.166490502381019	0.294958194335973	0.276561680963823
cmip-like.s[cmip(0.0)]	0.250754310179289	0.193871689089283	0.249298997138448	0.14479247791369	0.161282525679291
cmpk2.s[cmpk2(0.0)]	0	0	0	0.375910210485887	0.624089789514113
cmss1.l[c3orf26(0.0)]	0.257830677590946	0.246385832547068	0.089702278750286	0.247406804810415	0.158674406301285
cmtm5.l[cmtm5(4e-127)]	0.0976738072741856	0	0.0603241267292838	0.744669484858317	0.097332581138214
cmtm6.l[cmtm6(1e-112)]	0.186177090646819	0.283604047023861	0.0871822155954569	0.270495229152235	0.172541417581627
cmtm6.s[cmtm6(8e-87)]	0.217089265983953	0.304415446051354	0.284793554067203	0.144418819464303	0.0492829144331878
cmtm7.l[cmtm7(9e-145)]	0.192258167939693	0.281884093293904	0.0966244045516571	0.278917279093485	0.150316055121261
cmtm7.s[cmtm7(6e-102)]	0.111323766069696	0	0.0162191479382443	0.515495184021964	0.356961901970096
cmtm8-like.l	0.0644014313822132	0.0322541892363957	0.724439952837603	0	0.178904426543788
cmya5.l	0	0.042554472014215	0.648110482349234	0.212828744773241	0.0965063008633108
cmya5.s	0.0659195679136136	0	0.0898293344643591	0.460800822555859	0.383450275066168
cndp1.l[cndp1(0.0)]	0.343494751468217	0.266674547875529	0.0994856912023458	0.206711213782952	0.0836337956709561
cndp2.l[cndp2(2e-83)]	0.138812964816508	0.263571426866381	0.179722868376218	0.278543662770119	0.139349077170775
cndp2.s[cndp2(4e-84)]	0.131876372225703	0.247095688523753	0.165037573915998	0.29900738076266	0.156982984571886
cnep1r1.l[tmem188(4e-137)]	0.0297304836520558	0.226105317047366	0.149558047271398	0.397107130152306	0.197499021876875
cnep1r1.s[tmem188(3e-174)]	0.161710279104694	0.283857101108128	0.0829982467384462	0.317188902249381	0.154245470799351
cnfn.1.l[cnfn.1(2e-169)]	0.708389737065729	0.0797405591721659	0.00403126265226201	0.207838441109843	0
cnfn.1.s[cnfn.1(3e-143)]	0.104573204061485	0.826008557861916	0.069418238076599	0	0
cngb3.l[cngb3(6e-40)]	0.35158390421248	0.324982126356648	0.123178487585359	0.0422354451143785	0.158020036731134
cnih1.l[cnih(2e-47)]	0.200632111336141	0.298403208320464	0.0723053028243346	0.23899751324966	0.1896618642694
cnih1.s[cnih(0.0)]	0.244143021664528	0.268575504099805	0.0726063708932277	0.248575575239486	0.166099528102953
cnih2.l[cnih2(3e-107)]	0.104236288318663	0.160513948947786	0	0.0666430928223898	0.668606669911161
cnih2.s[cnih2(9e-45)]	0.195042005247783	0.381710083831375	0	0.251136992889304	0.172110918031538
cnih4.l[cnih4(0.0)]	0.214250310708349	0.203310981987957	0.139743620408269	0.220948953052558	0.221746133842867
cnih4.s[cnih4(0.0)]	0.138333815791506	0.214992560046653	0.0685282458318391	0.337382546285515	0.240762832044487
cnksr1.l[cnksr1(7e-75)]	0.177332468095538	0.28659653069693	0.363754409274468	0.172316591933065	0
cnksr1.s[cnksr1(0.0)]	0.26108247387932	0.489832609081553	0.0157318364387375	0.171027349922836	0.0623257306775535
cnksr3.s[cnksr3(0.0)]	0.199375521287594	0.154985433521971	0.216546113711458	0.231155605749666	0.197937325729311
cnn1.l[cnn1(0.0)]	0.250881472029278	0.164402677017119	0.113448829661224	0.149742473338138	0.32152454795424
cnn1.s[cnn1(9e-109)]	0.687655252818573	0.209494829778918	0	0.0801510343891261	0.0226988830133827
cnn3.l[cnn3(1e-85)]	0.328453180380754	0.206792212579886	0.0215393605666696	0.23992948906562	0.20328575740707
cnn3.s[cnn3(0.0)]	0.208334574560044	0.329933316297696	0.0129671479162477	0.312064102020106	0.136700859205906
cnnm1.l[cnnm1(7e-159)]	0.153483586568426	0.321664229435098	0.0942032739596916	0.375114199796369	0.0555347102404156
cnnm2.l[cnnm2(0.0)]	0.120804910091968	0.178259748235037	0.213292822833839	0.375976230296366	0.111666288542791
cnnm2.s[cnnm2(0.0)]	0.25974132841891	0.190828981136377	0.10292577449542	0.350059714509571	0.0964442014397219
cnnm3-like.l[cnnm3(5e-41)]	0.152301093516713	0.178388068494285	0.122353995895201	0.362520421572063	0.184436420521739
cnot1.l[cnot1(3e-136)]	0.206486014032025	0.215593373237964	0.0871918674353217	0.310361822570946	0.180366922723743
cnot1.s[cnot1(7e-30)]	0.211805625733035	0.209632846026884	0.0878341965191156	0.306428717168979	0.184298614551986
cnot11-like.l[cnot11(0.0)]	0.174104510333116	0.283480767617523	0.094831104022853	0.270851272139354	0.176732345887154
cnot11-like.s[cnot11(0.0)]	0.136009844924431	0.281355699560299	0.0780487000970173	0.336815014135053	0.1677707412832
cnot2.l[cnot2(3e-92)]	0.237603611646344	0.244035193337508	0.0726923095915809	0.271653463379416	0.17401542204515
cnot2.s[cnot2(6e-92)]	0.209884346061015	0.236286311349757	0.0756357694985698	0.281055715153863	0.197137857936796
