GeneNames	NNE	AE	PNP	NB	ANP
grpel1.l[grpel1(0.0)]	0.0567775904602371	0.140323023131869	0.223577662758449	0.34406756860059	0.235254155048855
grpel2.l[grpel2(0.0)]	0.0848144570624745	0.0465211793194621	0.593618098605923	0.0352532910105455	0.239792974001595
grpel2.s[grpel2(4e-44)]	0.00437414516040377	0.050012154260614	0.384220645137179	0	0.561393055441803
grtp1.l[grtp1(0.0)]	0.0492240213327537	0.245339023551578	0.267105236518591	0.233899085964861	0.204432632632217
grtp1.s[grtp1(0.0)]	0.0366545955845499	0.110586731354318	0.333937906714722	0.331987308770631	0.186833457575778
grwd1.l[grwd1(0.0)]	0.0668418186567034	0.195128524259079	0.14147276783628	0.392864526209132	0.203692363038806
grwd1.s[grwd1(0.0)]	0.0673299350918292	0.220661672679714	0.152996885151711	0.334639041309477	0.224372465767268
grxcr1.s	0.067565149121781	0.220908022820628	0.201244687968893	0.280471028017687	0.229811112071011
gs17.l	0.0766074860064508	0.140611599846384	0.315086115179031	0.322713625754712	0.144981173213423
gs17.s[gs17(2e-43)]	0.176743132317106	0.182476396549156	0.0465703205209653	0.543512774684737	0.0506973759280349
gsap-like.l[ccdc146(1e-69)]	0.367615181685477	0.287963445651414	0.136611008255191	0.198510196148154	0.00930016825976388
gsc.l[gsc(0.0)]	0.010626168334057	0.0914717501319439	0	0	0.897902081533999
gsc.s[gsc(0.0)]	0	0.360137715025861	0	0	0.639862284974139
gsc2.s	0.177834979338801	0.155686247184132	0.0865747802296269	0.231120711954004	0.348783281293436
gse1-like.1[kiaa0182(0.0)]	0.0650187410649627	0.314464474699989	0.0271908242096357	0.287006671334079	0.306319288691334
gse1-like.l[kiaa0182(0.0)]	0.0519968227084733	0.265558389168092	0.0468575613723275	0.265277806194916	0.370309420556191
gsk3a.l[gsk3a(8e-45)]	0.0761734684492964	0.212606894999792	0.142519769303649	0.244368398496598	0.324331468750665
gsk3a.s[gsk3a(0.0)]	0.0842260039041865	0.217782126970265	0.158321180197197	0.224518952398909	0.315151736529443
gsk3b.l[gsk3b(0.0)]	0.153649850871488	0.306045751561122	0.128086966304454	0.173279097969441	0.238938333293494
gsk3b.s[gsk3b(0.0)]	0.0823102089133022	0.214865508329259	0.141704014530467	0.167599407076807	0.393520861150165
gskip.l[c14orf129(0.0)]	0.0755489035319467	0.225061874623322	0.221924330191186	0.229661545120189	0.247803346533356
gsn.l[gsn(0.0)]	0.0642359707770003	0.176380376852455	0.140848978821622	0.360087860416724	0.258446813132199
gsn.s[gsn(0.0)]	0.068957565534062	0.163140337922436	0.151246211202899	0.353775080061373	0.262880805279229
gspt1.l[gspt1(0.0)]	0.109609239922248	0.215966801796761	0.178497363405583	0.206541828712396	0.289384766163013
gspt1.s[gspt1(0.0)]	0.117288298985505	0.219723043366203	0.147969646924222	0.281712835992743	0.233306174731327
gsr.l[gsr(0.0)]	0.0445121357179531	0.12489795780243	0.144353877492526	0.391161830131636	0.295074198855455
gss.l[gss(2e-123)]	0.00658806612776858	0.220669177646025	0.288355017658157	0.0230743404211734	0.461313398146877
gstcd-like.l[gstcd(0.0)]	0.0321110043715579	0.173535719712547	0.152158283577906	0.288095066230245	0.354099926107744
gstk1.l[gstk1(5e-71)]	0.0844757588746378	0.175773291726444	0.192770275092119	0.280462799251131	0.266517875055668
gsto1.s[gsto1(1e-108)]	0.0839784698030586	0.158259904798927	0.234560360362876	0.315654239369668	0.207547025665471
gstz1-like.l[gstz1(0.0)]	0.0537614590882369	0.105684262348127	0.256846210660977	0.366756275333604	0.216951792569055
gtf2a1.l[gtf2a1(0.0)]	0.0789040244946827	0.150769226554366	0.201226817325732	0.240652278372695	0.328447653252525
gtf2a1.s[gtf2a1(3e-119)]	0.0977121191016121	0.155995030727372	0.189197322967011	0.24818784080571	0.308907686398295
gtf2a1l.l[gtf2a1l(0.0)]	0.0429165856624749	0.155354257831749	0.2763523547652	0.254352328067986	0.27102447367259
gtf2a2.l[gtf2a2(5e-105)]	0.0291176250946652	0.125266556263874	0.233999894175312	0.308105836998997	0.303510087467151
gtf2a2.s[gtf2a2(1e-27)]	0.0696543460619873	0.188416759596858	0.224291665392057	0.256726468407416	0.260910760541681
gtf2b.l[gtf2b(0.0)]	0.101084582231852	0.189602456068945	0.226350841277861	0.232393356099571	0.250568764321771
gtf2b.s[gtf2b(0.0)]	0.0752804641327049	0.201232643079753	0.280239659797628	0.156419658295112	0.286827574694802
gtf2e1.2.l[gtf2e1.2(0.0)]	0.0447126436112108	0.149117499601943	0.188555633026171	0.32853374851874	0.289080475241935
gtf2e1.l[gtf2e1(3e-166)]	0.0661852578644405	0.190878460551962	0.115508428846562	0.307134533866273	0.320293318870763
gtf2f1.l[gtf2f1(0.0)]	0.077569020223272	0.190573229221986	0.159988800103704	0.30401832442599	0.267850626025048
gtf2f2.s[gtf2f2(2e-174)]	0.0726284608987443	0.16658741427457	0.212227950584244	0.290840421474879	0.257715752767562
gtf2h2.s[gtf2h2(1e-127)]	0.0608753552713253	0.192311065022403	0.160644135488101	0.248180826277408	0.337988617940763
gtf2h3.l	0.0580069265451009	0.14753104324872	0.222508110272429	0.302411422258385	0.269542497675364
gtf2i.l[gtf2i(0.0)]	0.0440098252586509	0.141975621715297	0.216014402245338	0.273936703278634	0.32406344750208
gtf2i.s[gtf2i(0.0)]	0.0388962644698353	0.126313022095838	0.290686627679741	0.302479745509525	0.241624340245061
gtf2ird1-like.l[gtf2ird1(5e-86)]	0.0204059130246151	0.262239192880696	0.180821970559495	0.211033527735397	0.325499395799797
gtf2ird1-like.s[gtf2ird1(4e-84)]	0.0508135028029472	0.264265083666661	0.0979128114243587	0.13899285498186	0.448015747124173
gtf3a.l[gtf3a(1e-113)]	0.188002873398704	0.141701393640994	0.184253081995696	0.294980577125288	0.191062073839317
gtf3c1.l[gtf3c1(0.0)]	0.131723261561912	0.141672777647901	0.19426913919674	0.201326016114442	0.331008805479005
gtf3c2.l[gtf3c2(0.0)]	0.0909530340930891	0.270150074958313	0.147579082474151	0.169567433741843	0.321750374732603
gtf3c3.s[gtf3c3(9e-53)]	0.0457062002892083	0.181557639231738	0.214054610166887	0.201257562046923	0.357423988265244
gtf3c4.l[gtf3c4(0.0)]	0.076445096316996	0.224433615677948	0.0892416267953346	0.355221710186779	0.254657951022943
gtf3c5.s[gtf3c5(0.0)]	0.095455737732033	0.305469310020644	0.0662477643748289	0.215891558575549	0.316935629296946
gtf3c6.l[gtf3c6(0.0)]	0.0186914246131084	0.134810989599356	0.270467256293569	0.285033627903633	0.290996701590335
gtpbp10.s[gtpbp10(0.0)]	0.0444128124667869	0.142323115622032	0.153631188434636	0.390587552078594	0.269045331397951
gtpbp3-like.1[gtpbp3(0.0)]	0.0777103392384156	0.207566239925321	0.169642702349884	0.267655848117547	0.277424870368832
gtpbp4-like.l[gtpbp4(0.0)]	0.0884937990808674	0.193335238802911	0.140302888575963	0.305561321568914	0.272306751971345
gtpbp6.s[gtpbp6(0.0)]	0.0806135489933273	0.104562251047357	0.153307858547843	0.424155549413745	0.237360791997727
gtse1.l[gtse1(0.0)]	0.0576545200684787	0.1418635520157	0.266681966442571	0.236189458590226	0.297610502883024
gtse1.s[gtse1(1e-175)]	0.0440112613258459	0.115835175150833	0.278858465451961	0.27011842879581	0.29117666927555
guca1a.s[guca1a(4e-103)]	0.0972167613736579	0.237503200174268	0.234822266629655	0.16722896709379	0.263228804728629
gucd1.l[c22orf13(4e-91)]	0.082318996957103	0.178203178995534	0.18832123349094	0.34436688812199	0.206789702434433
gucd1.s[c22orf13(5e-104)]	0.0543760288339462	0.138420585078159	0.225181883804608	0.353759645256346	0.228261857026942
gucy2d.l[gucy2d(0.0)]	0.369292409896403	0.148765336704932	0	0.0318023665483613	0.450139886850303
guf1-like.l[guf1(0.0)]	0.0564356584748597	0.188929761221925	0.189194643593116	0.32358491181339	0.241855024896709
guk1.l[guk1(1e-150)]	0.0570473776638227	0.182068909601786	0.119164393097651	0.334167889923438	0.307551429713302
guk1.s[guk1(9e-146)]	0.0608995712173154	0.133723595585125	0.176449243913285	0.436023892929749	0.192903696354526
gusb.l[gusb(1e-153)]	0.204564727995815	0.24541718127771	0.0709825104638669	0.396009407932038	0.0830261723305702
gusb.s[gusb(2e-175)]	0.199772688208312	0.327320444395524	0.140658068957537	0.139721419559043	0.192527378879584
gxylt1-like.l[gxylt1(0.0)]	0.0513072527863952	0.101286467110914	0.521448718971646	0.264940870839739	0.0610166902913059
gxylt2.l[gxylt2(0.0)]	0.154817381710483	0.233560432183215	0.157364562428734	0.206636214560233	0.247621409117335
gxylt2.s[gxylt2(0.0)]	0.0823115869282027	0.190875163596357	0.144975783873062	0.263894016537798	0.317943449064581
gyg1.l[gyg1(0.0)]	0.0354493933703173	0.139613411411984	0.251384325951719	0.298276510009873	0.275276359256106
gyg1.s[gyg1(0.0)]	0.052195523567363	0.153696890871032	0.20391485092391	0.340668662870104	0.249524071767591
gzf1.l[gzf1(0.0)]	0.0896152232659841	0.192593065109396	0.153697647213709	0.298938090888326	0.265155973522586
gzf1.s[gzf1(0.0)]	0.0662781380954276	0.178570762572038	0.13082757875066	0.36416510340392	0.260158417177954
h1f0.l[h1f0(0.0)]	0.0587563204795011	0.0857720106357766	0.162290276120199	0	0.693181392764523
h1f0.s[h1f0(0.0)]	0.0942135861029545	0.141515422927801	0.169317190992085	0.126062601712881	0.468891198264278
h1foo.l[h1foo(0.0)]	0.0223827173057439	0.115480247416343	0.244982203424868	0.416681319647066	0.200473512205979
h1foo.s[h1foo(0.0)]	0.054955918164747	0.149459107298244	0.251463791911013	0.285637176986827	0.258484005639169
h2afv.l[h2afv(0.0)]	0.0855256914188207	0.192181087618261	0.194653880618344	0.267487695644124	0.26015164470045
h2afv.s[h2afv(0.0)]	0.0772918349478548	0.186095462140293	0.206999959141596	0.2884391589497	0.241173584820556
h2afx.l[h2afx(2e-132)]	0.0736912272592379	0.145698851228178	0.133909147361682	0.252834596786179	0.393866177364723
h2afy.l[h2afy(0.0)]	0.290077392625637	0.134392395674365	0.242219602622191	0.109666768271752	0.223643840806054
h2afz.l[h2afz(3e-78)]	0.0533982698819974	0.152841054604706	0.238587399215997	0.278607966342096	0.276565309955204
h2afz.s[h2afz(3e-25)]	0.0597058367279156	0.16586013170027	0.210202443014441	0.2981378570987	0.266093731458674
h6pd.l[h6pd(0.0)]	0.0494270566761838	0.159682376978996	0.189988401784866	0.311916514057685	0.288985650502269
h6pd.s[h6pd(0.0)]	0.0392149550654495	0.155791999397893	0.167830443362443	0.259484370746594	0.37767823142762
hace1.l[hace1(0.0)]	0.057464975539774	0.123302635308874	0.207943644026277	0.307903606966042	0.303385138159033
hacl1.l[hacl1(0.0)]	0.0514562212559665	0.140471221757234	0.211926336774377	0.336970537757	0.259175682455422
hadh.l[hadh(0.0)]	0.0707288914198915	0.167322603883792	0.203387114143847	0.347168157362082	0.211393233190388
hadha.l[hadha(0.0)]	0.0697294976070177	0.161633259467075	0.170375891907405	0.283815376875618	0.314445974142884
hadha.s[hadha(0.0)]	0.0426426043909955	0.152256960315547	0.139953704379758	0.319348435365222	0.345798295548477
hagh.l[hagh(0.0)]	0.244476837170334	0.267713186562607	0.0762856455798309	0.318638663917479	0.0928856667697495
hagh.s[hagh(4e-152)]	0.176187336386104	0.217340104947694	0.12207652341998	0.294879201926848	0.189516833319375
haghl.s[haghl(3e-106)]	0.103460163894517	0.116978481980799	0.197882341023429	0.428270006643126	0.153409006458128
hal.1.l[hal.1(0.0)]	0.19049376106441	0.274611355161777	0	0.221159201407253	0.31373568236656
hand2.s[hand2(0.0)]	0.557035343168007	0.0695676352920899	0.000678592783520852	0.0875014693462969	0.285216959410085
hapln3.l[hapln3(0.0)]	0.0860543196397097	0.188721422364619	0.0879625132235788	0.540189425979461	0.0970723187926309
has2.l[has2(0.0)]	0.00250436038917045	0.0146501272046765	0.820284466002126	0	0.162561046404027
has2.s[has2(0.0)]	0	0.308913278551685	0.247768951714919	0	0.443317769733396
has3.s[has3(0.0)]	0.242344059603731	0.19738862545813	0.0400865765860802	0.455096868883801	0.0650838694682577
hat1.l[hat1(7e-55)]	0.0611666752643538	0.158574239089043	0.215558276557174	0.251495832969136	0.313204976120293
hat1.s[hat1(0.0)]	0.0534284820047551	0.167142945664164	0.241676360607433	0.193821520215455	0.343930691508192
haus1.l[haus1(2e-86)]	0.0643043240646052	0.117644981556404	0.237089267852494	0.371165071269103	0.209796355257394
haus2.l[haus2(0.0)]	0.0655675701963861	0.230739452850893	0.213014032982371	0.262134813817549	0.228544130152801
haus4.l[haus4(0.0)]	0.0764155600644476	0.144142914545866	0.145583258673501	0.273876392064629	0.359981874651557
haus6.l[haus6(0.0)]	0.0679595677125534	0.224879619733022	0.19559177946505	0.0875329449550544	0.424036088134321
haus6.s[haus6(0.0)]	0.0410644127231165	0.14859568169961	0.244634093186282	0.228911426465682	0.33679438592531
haus7.1[haus7(2e-61)]	0.0519379434241434	0.13978957878656	0.1981623423162	0.354454898039704	0.255655237433393
haus8.l[haus8(5e-32)]	0.0311788146253245	0.222509794184581	0.19358660641744	0.107729852374376	0.444994932398278
hba1.l[hba1(6e-80)]	0.391166044864948	0	0	0.608833955135052	0
hbegf.l	0.167006919746933	0.128936076402611	0.222262746623669	0.352617077303195	0.129177179923592
hbegf.s	0.0166703139172139	0.137915273600636	0.16087518623396	0.252249008017938	0.432290218230252
hbg1.l[hbg1(2e-138)]	0.343616630964855	0	0.0687788361744694	0.587604532860675	0
hbox10.s[hbox10(0.0)]	0.0415802402212338	0.15189163736692	0.136651265419605	0.339358531765949	0.330518325226293
hbp1.l[hbp1(0.0)]	0.0959669099348624	0.117411139308557	0.224906598474191	0.278615188869978	0.283100163412412
hbp1.s[hbp1(0.0)]	0.169976505093653	0.299949294141714	0.00450543742249579	0.239540992571161	0.286027770770976
hbs1l.l[hbs1l(0.0)]	0.0742398348260792	0.15225296277055	0.209083992664764	0.264348560626298	0.300074649112309
hbz.l[hba-l5(1e-172)]	0.0598341140223595	0.152463512063053	0.216335872746703	0.340776990198348	0.230589510969536
hccs-like.l[hccs(0.0)]	0.0403035656116994	0.14059184819244	0.215929655986324	0.364254102430353	0.238920827779184
hccs-like.s[hccs(0.0)]	0.047192707653745	0.122912711773926	0.194991105160962	0.355723016302646	0.279180459108721
hcfc1.1[hcfc1(2e-59)]	0.0934238891279415	0.275252179613014	0.129069541295539	0.0893372264621728	0.412917163501333
hcfc1.s[hcfc1(1e-61)]	0.0807388517102335	0.232891370771346	0.139990134389516	0.104888630681509	0.441491012447395
hcfc2-like.l[hcfc2(0.0)]	0.277056077996872	0.29261863954072	0.124809270453579	0.16043020487953	0.145085807129299
hcn2.l[hcn2(1e-38)]	0.0543583970414447	0.125316558556073	0.281524456938597	0.278127244893745	0.26067334257014
hcn2.s[hcn2(2e-37)]	0.063929999396324	0.154422383472821	0.167528926998898	0.312847732413017	0.30127095771894
hcrtr2.l[hcrtr2(0.0)]	0.0774913290963855	0.875284787700641	0.0472238832029731	0	0
hdac1.l[hdac1(1e-70)]	0.0659546623360211	0.178592823336183	0.233812796176149	0.205626774094033	0.316012944057614
hdac1.s[hdac1(0.0)]	0.0779514357544197	0.180448118265644	0.211885262223067	0.231959420524874	0.297755763231995
hdac10.l[hdac10(0.0)]	0.0709076761220238	0.15477206020369	0.228063233397834	0.259632319671953	0.286624710604499
hdac2.l[hdac2(1e-53)]	0.0338634787240178	0.156033143570806	0.201924774839249	0.184792566509197	0.42338603635673
hdac2.s[hdac2(7e-44)]	0.0198797046327124	0.103806609147521	0.332739456726221	0.268937541267874	0.274636688225671
hdac3.s[hdac3(5e-147)]	0.100647267266361	0.191952872206439	0.122720970784672	0.26629933990234	0.318379549840188
hdac4.l[hdac4(0.0)]	0.0373159471502174	0.166586739390364	0.28246795583057	0.210873881555043	0.302755476073806
hdac4.s[hdac4(0.0)]	0.129372455541851	0.209940272569403	0.158837089777248	0.208465034960364	0.293385147151134
hdac5.l[hdac5(0.0)]	0.0793455508646123	0.159371828530798	0.358092193584611	0.169220771958521	0.233969655061457
hdac7.l[hdac7(8e-38)]	0.203930645127358	0.294316778806974	0.142628696773875	0.182996732106152	0.176127147185642
hdac7.s[hdac7(0.0)]	0.0926187102877882	0.242222874597692	0.28280853649563	0.0633405596169285	0.319009319001962
hdac8.l[hdac8(0.0)]	0.0676519190976559	0.157531193360565	0.201238226561074	0.287128147990134	0.28645051299057
hdac9.s[hdac9(0.0)]	0.00677709914432822	0.00971737087124949	0.877504926730099	0	0.106000603254323
hddc2-like.l[hddc2(0.0)]	0.0968825934680299	0.158383966279486	0.229851923994145	0.388711318673549	0.126170197584791
hddc3.s[hddc3(2e-168)]	0.0458245325431096	0.159140240541402	0.329140658382347	0.248195050107959	0.217699518425183
hdgf.l[hdgf(8e-35)]	0.0642605132765317	0.210693301689304	0.187317069725728	0.205624344372732	0.332104770935704
hdgf.s[hdgf(0.0)]	0.0826374895872094	0.189362392266537	0.144333819682437	0.271865275315352	0.311801023148464
hdgfrp2.l[hdgfrp2(0.0)]	0.0712861222433582	0.178570425659452	0.223265461113786	0.239244319331211	0.287633671652194
hdgfrp2.s[hdgfrp2(0.0)]	0.057346709979041	0.156706131529832	0.229236352915762	0.241802664680703	0.314908140894662
hdhd1.l[hdhd1(8e-111)]	0.0630239150004978	0.140591660953343	0.256461485164032	0.325926476043403	0.213996462838724
hdhd2.l[hdhd2(0.0)]	0.0580493369259126	0.165767731564116	0.0879054205324106	0.450737485182954	0.237540025794607
hdlbp.l[hdlbp(0.0)]	0.200826622013839	0.277535625928835	0.160728422115565	0.207612244597009	0.153297085344752
hdlbp.s[hdlbp(0.0)]	0.258820492503033	0.330377322907873	0.115642428411591	0.178422304412388	0.116737451765115
hdx.l[hdx(0.0)]	0.0256722594382777	0.189047215344693	0.246705901483404	0.191745636229058	0.346828987504567
hdx.s[hdx(0.0)]	0.03368880554416	0.164479496039912	0.28209575746309	0.266081787630096	0.253654153322742
heatr2-like.l[heatr2(0.0)]	0.172561558485318	0.121518751690327	0.185052086814178	0.305648394905232	0.215219208104944
heatr2-like.s[heatr2(0.0)]	0.286583001801783	0.12887275079342	0.146884232806672	0.214514399563509	0.223145615034616
heatr3.l[heatr3(0.0)]	0.0604466134339793	0.163126176938242	0.23108507657694	0.24242048609367	0.302921646957167
heatr5a.l[heatr5a(0.0)]	0.111602444154014	0.247524990512521	0.15029668681995	0.241963562783474	0.248612315730041
heatr5b.l[heatr5b(6e-103)]	0.0658285236528374	0.189075039106279	0.205529922920255	0.261131492282627	0.278435022038002
hebp1.l[hebp1(1e-100)]	0.070179453707375	0.149973049037947	0.244661894027827	0.336048011680833	0.199137591546019
hebp2.l[hebp2(0.0)]	0.024624059801913	0.0859868413674534	0.307395892225478	0.287583718293863	0.294409488311293
hebp2.s[hebp2(0.0)]	0.0441844368513487	0.133138817712415	0.249694691421667	0.334547877530035	0.238434176484534
heca.l[heca(5e-139)]	0.16876175837457	0.448641406072594	0.13611192987514	0.117919214264379	0.128565691413317
hectd1.l[hectd1(0.0)]	0.116286509096645	0.377863018225306	0.160725561832716	0.101293073025459	0.243831837819873
hectd1.s[hectd1(0.0)]	0.141093263255753	0.222126157183393	0.153985565371221	0.181613351576854	0.30118166261278
hectd2.l[hectd2(0.0)]	0.0360389175469347	0.138354229242786	0.236607020166819	0.328983053917936	0.260016779125525
hectd2.s[hectd2(1e-51)]	0.0661884418281779	0.137382272960766	0.309886500356197	0.040580593223883	0.445962191630976
hectd3.l[hectd3(0.0)]	0.0719275685721746	0.185052318793002	0.208560315312494	0.322562516572543	0.211897280749786
hectd4.l[c12orf51(2e-146)]	0.0933655415983112	0.174413190040939	0.110340120711136	0.17342130926554	0.448459838384075
hectd4.s[c12orf51(4e-148)]	0.00736746879381848	0.201059651800102	0.235752914381022	0.259801255712934	0.296018709312123
helb.l[helb(5e-59)]	0.154200023039564	0.316579553383601	0.196904478525658	0.244317301665405	0.0879986433857731
hells.1[hells(6e-111)]	0.0354683305372269	0.227876178270339	0.173673900026866	0.131721544318538	0.431260046847029
hells.l[hells(0.0)]	0.0130067029797936	0.201782892456233	0.220374173787671	0.0999486525255128	0.46488757825079
helq-like.1[helq(7e-125)]	0.0222118049009994	0.189938607256148	0.160696434748277	0.172131112101452	0.455022040993123
helz.l[helz(0.0)]	0.117868065141188	0.206040271178999	0.129949079240748	0.136528890194593	0.409613694244473
helz.s[helz(0.0)]	0.0428177439715678	0.152501497076537	0.140113694371327	0.216445430768118	0.448121633812451
hemk1.l[hemk1(0.0)]	0.0287200063769001	0.143525449649085	0.208573907126294	0.339888345947856	0.279292290899864
henmt1.l[henmt1(7e-112)]	0.0819100274148985	0.168650590421523	0.208885424625999	0.193609530751215	0.346944426786364
hepacam2.l[hepacam2(0.0)]	0.598512071164628	0.156439320878048	0.112002082368899	0	0.133046525588426
herc1-like.l[herc1(0.0)]	0.0540145804639371	0.139394276763258	0.141868105719066	0.230328937157874	0.434394099895865
herc2.l[herc2(0.0)]	0.0677137221609424	0.149699040239358	0.219081146620033	0.230746796424075	0.332759294555592
herc2.s[herc2(0.0)]	0.178961386940791	0.267471522009465	0.143383332283557	0.10827410335149	0.301909655414697
herc3-like.l[herc3(2e-155)]	0.181651182029894	0.0641697091976538	0.213804542517525	0.292070160894023	0.248304405360904
herc4.l[herc4(0.0)]	0.0495774730193939	0.153813118539624	0.211986165812269	0.299265874967377	0.285357367661336
herc4.s[herc4(0.0)]	0.0492168015959095	0.15093296123473	0.191563747797644	0.291517116677281	0.316769372694435
herc6.l[herc6(0.0)]	0.079503661531617	0.191621449249619	0.195101956229768	0.38989932875857	0.143873604230425
herc6.s[herc6(5e-162)]	0.0484839485291872	0.178102000119262	0.241978478570001	0.255735269158535	0.275700303623015
herpud1.l[herpud1(3e-61)]	0.150994996289679	0.256664716217076	0.158514784834267	0.272285751637352	0.161539751021626
herpud1.s[herpud1(5e-108)]	0.142578918356789	0.256128680631962	0.133704092133627	0.330918050919801	0.136670257957821
herpud2.l[herpud2(0.0)]	0.0888116798302247	0.162344795865527	0.171858455369823	0.268792482129095	0.308192586805331
hes1.l[hes1(1e-89)]	0.127371986402327	0.059534530756635	0.128501471885901	0.366347414186831	0.318244596768306
hes1.s[hes1(0.0)]	0.0544130813791954	0.0909611288415522	0.0456783200702662	0.110155497015412	0.698791972693574
hes2.l[hes2(1e-172)]	0.0821215375889288	0.124944234564672	0	0.792934227846399	0
hes3-like.l	0	0.258442455106231	0.226960901668856	0.0411705249711027	0.47342611825381
hes3-like.s	0	0.278318910343521	0.283813773768756	0	0.437867315887723
hes3.1.l[hes3.1(0.0)]	0.166123032151557	0.170070732554926	0.140769004843659	0.30360919914235	0.219428031307508
hes3.1.s[hes3.1(0.0)]	0.116093955717751	0.0410968276774272	0.586534140859165	0.182547871218058	0.0737272045275977
hes3.3.l[hes3.3(2e-121)]	0.509610641914131	0	0.354573415575533	0.135815942510336	0
hes3.3.s[hes3.3(0.0)]	0.524455946251593	0	0.456332129706084	0.0192119240423227	0
hes5.1.l[hes5.1(1e-74)]	0.0467491278839615	0.016721457213285	0.569036840350952	0.367492574551801	0
hes5.1.s[hes5.1(1e-99)]	0.0849958133761576	0	0.716866385416849	0	0.198137801206994
hes5.2.l[hes5.2(3e-71)]	0	0.0741487780994841	0.492678554178828	0.0758330380481364	0.357339629673551
hes5.2.s[hes5.2(1e-73)]	0.0100937796585106	0	0.398589300497553	0	0.591316919843936
hes6.1.l[hes6.1(4e-169)]	0.0202949216160733	0.125728492288532	0.324506431255956	0.372441674895355	0.157028479944084
hes6.1.s[hes6.1(0.0)]	0.0162371985813241	0.102571947760662	0.303462688149547	0.391186943740004	0.186541221768463
hes6.2.l[hes6.2(0.0)]	0.00457015104465849	0.0800227941349563	0.395564515632983	0.147313308888025	0.372529230299378
hes6.2.s[hes6.2(2e-129)]	0	0.0156360591049767	0.680319527927427	0.0129314361199531	0.291112976847643
hes8.l[ensxetg00000032670(0.0)]	0.48262984768603	0	0.142862056662087	0.374508095651883	0
hes8.s[ensxetg00000032670(0.0)]	0.55777125708976	0.0302102472848916	0.288322141299537	0.123696354325812	0
hexb-like.l[hexb(0.0)]	0.0999113506541521	0.177149790375931	0.148622319305904	0.35827436740726	0.216042172256753
hexb-like.s[hexb(7e-152)]	0.0563009096972494	0.128103093280594	0.200841852909738	0.33853844418358	0.276215699928838
hexdc.l[hexdc(0.0)]	0.0681382418787276	0.144194266006845	0.158542032674695	0.354461261707276	0.274664197732457
hey1.l[hey1(2e-115)]	0.253492783829989	0.186471674024242	0.145406306758971	0.352806752596963	0.0618224827898342
hey1.s[hey1(3e-26)]	0.398574813262395	0.0844486001679109	0.138681962566747	0.269359302172486	0.108935321830461
hfe2.l[hfe2(0.0)]	0.00981056566997022	0	0.941596866120497	0	0.048592568209533
hfm1.l[hfm1(0.0)]	0.522129899969273	0.141718006127447	0.152041296409426	0.0109845575938161	0.173126239900038
hgf.l[hgf(0.0)]	0.188057045161864	0.204048907988937	0	0.607894046849199	0
hgf.s[hgf(2e-65)]	0.225613290743437	0	0.229895326508615	0.544491382747948	0
hgs.1[hgs(9e-97)]	0.0105124312601304	0.157775591434808	0.531024839098179	0	0.300687138206882
hgs.l[hgs(2e-114)]	0.0956690059810885	0.189065106832626	0.156585767148884	0.274401404197075	0.284278715840327
hgsnat.l	0.210238348065358	0.262530675532232	0.151056449181526	0.196207474625015	0.179967052595869
hhat.l[hhat(0.0)]	0.0232132812413934	0.124703037749095	0.225011523005872	0.377449372969065	0.249622785034573
hhex.s[hhex(0.0)]	0	0.437812130043116	0	0.0175520958819618	0.544635774074923
hhipl1.1[hhipl1(7e-134)]	0.140930160956984	0.0884590762785656	0.131196282996879	0.374064251622014	0.265350228145558
hhla2.s[hhla2(0.0)]	0.328064915350973	0.115297628254768	0.186025861981601	0.196157562771974	0.174454031640684
hiat1.l[hiat1(0.0)]	0.115946000102092	0.211759854328324	0.138403495275236	0.230828027905347	0.303062622389001
hiat1.s[hiat1(0.0)]	0.224252456786847	0.311682547902336	0.100827455806496	0.17562323474425	0.187614304760072
hiatl1.l[hiatl1(1e-149)]	0.0658708166339764	0.178421444241506	0.157323928641408	0.361502971953902	0.236880838529207
hiatl1.s[hiatl1(1e-134)]	0.0855389822378318	0.204596414404105	0.138109141535587	0.367018125064597	0.204737336757879
hibadh.l[hibadh(0.0)]	0.0795844505918528	0.164194620430334	0.213655874264713	0.283107422483868	0.259457632229233
hibadh.s[hibadh(0.0)]	0.0782176839373079	0.158857748004525	0.207763573545965	0.31159645134678	0.243564543165422
hibch.l[hibch(0.0)]	0.0703239291620034	0.158162547183548	0.272337165949401	0.334336479374234	0.164839878330814
hic1.l[hic1(0.0)]	0.00706507002373622	0.104652219653997	0	0	0.888282710322266
hic2.l[hic2(0.0)]	0.293630190663773	0.190846859340949	0.129106283839538	0.259583607599815	0.126833058555926
hic2.s[hic2(0.0)]	0.254496128451243	0.262055622475081	0.0912387680668776	0.27006111834325	0.122148362663549
hid1.l[c17orf28(0.0)]	0.420696174977737	0.416958852103852	0.0128245795322848	0.149520393386127	0
hid1.s[c17orf28(0.0)]	0.357823117353179	0.358810421853372	0.0142187581674225	0.269147702626026	0
hif1a.l[hif1a(0.0)]	0.0983159297953725	0.189140615627285	0.229579840967436	0.222798036160062	0.260165577449845
hif1a.s[hif1a(3e-75)]	0.100830494403575	0.183997120866642	0.22838152257132	0.233600493432278	0.253190368726185
hif1an.l[hif1an(0.0)]	0.0678232084610022	0.201898053803816	0.179467920896236	0.234634494044352	0.316176322794594
hif1an.s[hif1an(0.0)]	0.0915762737208566	0.147823910079634	0.239133370088384	0.229281630907647	0.292184815203479
